grid_cell,block_id,prev_block_id,temporal_beta_bray,temporal_beta_jaccard_prob,delta_corrected_richness,temporal_shift_cwm,temporal_shift_trait_volume,block_start,block_end,block_label,grid_id,centroid_lon,centroid_lat,area_km2,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elev_mean,elev_sd,texture_shannon,texture_entropy,texture_contrast,npp_mean,landcover_trees,landcover_cropland,landcover_built,landcover_shrubs,landcover_grassland,landcover_water,hfi_2000,hfi_2005,hfi_2010,hfi_2015,hfi_2020,hfi_2024,hfi_mean,hfi_sd,habitat_diversity_shannon,habitat_diversity_richness,habitat_diversity_evenness,habitat_dominance,habitat_diversity_simpson,natural_landcover_fraction,human_modified_fraction
57,4,3,0.02521283055865236,0.049185554076442206,0.985021916149222,0.13907425178759472,0.006719121934551486,2015,2019,2015-2019,G00057,123.50381425901432,53.28723680119337,7211.3504475356285,-3.938072347640991,14.11705002784729,-23.709556102752686,501.4,149,2.45,117.14121856689454,352.75,9.85,352.75,9.9,14.843226051330566,26.70332670211792,1542.5829162597656,22.42281255722046,-33.16041240692139,55.58322467803955,14.11705002784729,-23.540270709991454,936.5,51.20598238076238,25104.941391941393,45278.91575091575,75632.91941391942,527.8115715422773,0.8798473698490601,0.0047449946284881485,9.649221719170162e-4,1.341921646695737e-7,0.11370921891268512,4.299516944491899e-5,2.1597437483791877,2.2538759717459205,2.1458203049346856,2.2521772060388416,2.19622793314706,2.1794333074272902,2.1978797452788315,0.046024625505794454,0.3919465662270399,2,0.5654593673892081,0.880455205374044,0.21182749350758467,0.9935997181233549,0.005709916800405165
57,5,4,0.03704557627961508,0.0714444516749515,6.3244354099319935,0.10580928494812525,0.008404084636304265,2020,2024,2020-2024,G00057,123.50381425901432,53.28723680119337,7211.3504475356285,-3.938072347640991,14.11705002784729,-23.709556102752686,501.4,149,2.45,117.14121856689454,352.75,9.85,352.75,9.9,14.843226051330566,26.70332670211792,1542.5829162597656,22.42281255722046,-33.16041240692139,55.58322467803955,14.11705002784729,-23.540270709991454,936.5,51.20598238076238,25104.941391941393,45278.91575091575,75632.91941391942,527.8115715422773,0.8798473698490601,0.0047449946284881485,9.649221719170162e-4,1.341921646695737e-7,0.11370921891268512,4.299516944491899e-5,2.1597437483791877,2.2538759717459205,2.1458203049346856,2.2521772060388416,2.19622793314706,2.1794333074272902,2.1978797452788315,0.046024625505794454,0.3919465662270399,2,0.5654593673892081,0.880455205374044,0.21182749350758467,0.9935997181233549,0.005709916800405165
128,2,1,0.026397831475518385,0.05143781614887011,2.114225270175865,0.028231179631670288,0.00939868181154524,2005,2009,2005-2009,G00128,122.62003628231469,52.82123800100551,10000,1.515458305676778,19.168930689493816,-18.658069610595703,703,150.33333333333334,10,82.07416280110677,381.6666666666667,37,374.3333333333333,37,10.143527348836264,19.63555908203125,1533.8038330078125,26.001415888468426,-25.66208330790202,51.663499196370445,17.639610926310223,-16.229069391886394,88,90.93404203047393,32045.444444444445,52997.22222222222,317968,479.3039178421248,0.16820696564496956,0.24998407961716135,0.004370149238245326,0.0031706467485509986,0.029412935069757538,0.19883880642444285,16.63632745658402,18.198976512503833,16.400780433047135,17.794472460198193,15.922294310763874,16.895745650856895,16.97476613732566,0.8635451361425657,1.2776458620744482,4,0.9216266746135555,0.38224824936522966,0.6931998000466197,0.3996293538877209,0.25435422885540665
128,3,2,0.02620236090293393,0.05106665488447981,2.4571332104347334,0.043340304144970754,0.013323881120203662,2010,2014,2010-2014,G00128,122.62003628231469,52.82123800100551,10000,1.515458305676778,19.168930689493816,-18.658069610595703,703,150.33333333333334,10,82.07416280110677,381.6666666666667,37,374.3333333333333,37,10.143527348836264,19.63555908203125,1533.8038330078125,26.001415888468426,-25.66208330790202,51.663499196370445,17.639610926310223,-16.229069391886394,88,90.93404203047393,32045.444444444445,52997.22222222222,317968,479.3039178421248,0.16820696564496956,0.24998407961716135,0.004370149238245326,0.0031706467485509986,0.029412935069757538,0.19883880642444285,16.63632745658402,18.198976512503833,16.400780433047135,17.794472460198193,15.922294310763874,16.895745650856895,16.97476613732566,0.8635451361425657,1.2776458620744482,4,0.9216266746135555,0.38224824936522966,0.6931998000466197,0.3996293538877209,0.25435422885540665
128,4,3,0.02203189510763593,0.043113909092466374,0.7028433288549394,0.11677767169451701,0.006821918515945713,2015,2019,2015-2019,G00128,122.62003628231469,52.82123800100551,10000,1.515458305676778,19.168930689493816,-18.658069610595703,703,150.33333333333334,10,82.07416280110677,381.6666666666667,37,374.3333333333333,37,10.143527348836264,19.63555908203125,1533.8038330078125,26.001415888468426,-25.66208330790202,51.663499196370445,17.639610926310223,-16.229069391886394,88,90.93404203047393,32045.444444444445,52997.22222222222,317968,479.3039178421248,0.16820696564496956,0.24998407961716135,0.004370149238245326,0.0031706467485509986,0.029412935069757538,0.19883880642444285,16.63632745658402,18.198976512503833,16.400780433047135,17.794472460198193,15.922294310763874,16.895745650856895,16.97476613732566,0.8635451361425657,1.2776458620744482,4,0.9216266746135555,0.38224824936522966,0.6931998000466197,0.3996293538877209,0.25435422885540665
128,5,4,0.03311447841538933,0.06410611622863105,6.092734831011995,0.11037261647288654,0.010169418188287871,2020,2024,2020-2024,G00128,122.62003628231469,52.82123800100551,10000,1.515458305676778,19.168930689493816,-18.658069610595703,703,150.33333333333334,10,82.07416280110677,381.6666666666667,37,374.3333333333333,37,10.143527348836264,19.63555908203125,1533.8038330078125,26.001415888468426,-25.66208330790202,51.663499196370445,17.639610926310223,-16.229069391886394,88,90.93404203047393,32045.444444444445,52997.22222222222,317968,479.3039178421248,0.16820696564496956,0.24998407961716135,0.004370149238245326,0.0031706467485509986,0.029412935069757538,0.19883880642444285,16.63632745658402,18.198976512503833,16.400780433047135,17.794472460198193,15.922294310763874,16.895745650856895,16.97476613732566,0.8635451361425657,1.2776458620744482,4,0.9216266746135555,0.38224824936522966,0.6931998000466197,0.3996293538877209,0.25435422885540665
129,2,1,0.03399136119619735,0.06574786303218993,2.560455261626174,0.03932771541205156,4.900325867018829e-5,2005,2009,2005-2009,G00129,123.51835156643419,52.82123800100551,10000,4.796999979019165,21.233622487386068,-13.027902857462566,267.1333333333333,40.46666666666667,9,40.35984802246094,100.6,31.266666666666666,93.13333333333334,35.4,11.313011042277019,23.51317901611328,1404.18544921875,29.22423324584961,-18.935466639200847,48.15970001220703,19.342788569132487,-10.923261133829753,681.9333333333333,217.950343842244,22802.352697095437,37503.29045643153,180034.29045643154,117.1880886482684,8.705539365169454e-4,0.038604801903819146,0.002645738308909749,0.03073903276245205,0.43734265137192957,0.004117149713547478,7.546531581864309,7.545749231392472,7.476611652767565,7.7331308059703865,7.936783556763054,7.753460260631807,7.665377848231599,0.17325019528203067,0.5771652227974462,3,0.5253584260350537,0.8503319190352893,0.26763621270442406,0.47306938778444607,0.04125054021272889
129,3,2,0.03161364003691225,0.06128968987998418,2.601655380861004,0.06524504459683887,0.0129206737974763,2010,2014,2010-2014,G00129,123.51835156643419,52.82123800100551,10000,4.796999979019165,21.233622487386068,-13.027902857462566,267.1333333333333,40.46666666666667,9,40.35984802246094,100.6,31.266666666666666,93.13333333333334,35.4,11.313011042277019,23.51317901611328,1404.18544921875,29.22423324584961,-18.935466639200847,48.15970001220703,19.342788569132487,-10.923261133829753,681.9333333333333,217.950343842244,22802.352697095437,37503.29045643153,180034.29045643154,117.1880886482684,8.705539365169454e-4,0.038604801903819146,0.002645738308909749,0.03073903276245205,0.43734265137192957,0.004117149713547478,7.546531581864309,7.545749231392472,7.476611652767565,7.7331308059703865,7.936783556763054,7.753460260631807,7.665377848231599,0.17325019528203067,0.5771652227974462,3,0.5253584260350537,0.8503319190352893,0.26763621270442406,0.47306938778444607,0.04125054021272889
129,4,3,0.028531334967161176,0.05547975836452679,1.3588432231170913,0.13997266031749078,0.009539985473763224,2015,2019,2015-2019,G00129,123.51835156643419,52.82123800100551,10000,4.796999979019165,21.233622487386068,-13.027902857462566,267.1333333333333,40.46666666666667,9,40.35984802246094,100.6,31.266666666666666,93.13333333333334,35.4,11.313011042277019,23.51317901611328,1404.18544921875,29.22423324584961,-18.935466639200847,48.15970001220703,19.342788569132487,-10.923261133829753,681.9333333333333,217.950343842244,22802.352697095437,37503.29045643153,180034.29045643154,117.1880886482684,8.705539365169454e-4,0.038604801903819146,0.002645738308909749,0.03073903276245205,0.43734265137192957,0.004117149713547478,7.546531581864309,7.545749231392472,7.476611652767565,7.7331308059703865,7.936783556763054,7.753460260631807,7.665377848231599,0.17325019528203067,0.5771652227974462,3,0.5253584260350537,0.8503319190352893,0.26763621270442406,0.47306938778444607,0.04125054021272889
129,5,4,0.041530327944895445,0.07974866757234389,7.045969630069763,0.11630838677837321,0.01238828383207169,2020,2024,2020-2024,G00129,123.51835156643419,52.82123800100551,10000,4.796999979019165,21.233622487386068,-13.027902857462566,267.1333333333333,40.46666666666667,9,40.35984802246094,100.6,31.266666666666666,93.13333333333334,35.4,11.313011042277019,23.51317901611328,1404.18544921875,29.22423324584961,-18.935466639200847,48.15970001220703,19.342788569132487,-10.923261133829753,681.9333333333333,217.950343842244,22802.352697095437,37503.29045643153,180034.29045643154,117.1880886482684,8.705539365169454e-4,0.038604801903819146,0.002645738308909749,0.03073903276245205,0.43734265137192957,0.004117149713547478,7.546531581864309,7.545749231392472,7.476611652767565,7.7331308059703865,7.936783556763054,7.753460260631807,7.665377848231599,0.17325019528203067,0.5771652227974462,3,0.5253584260350537,0.8503319190352893,0.26763621270442406,0.47306938778444607,0.04125054021272889
130,2,1,0.03468531102643774,0.06704514050176213,2.5978476885507575,0.03776734573293653,0.001249595262684089,2005,2009,2005-2009,G00130,124.41644529384645,52.82108709522525,9994.36303229091,5.05139023065567,21.237685759862263,-12.516701261202494,217.625,34.583333333333336,7.791666666666667,38.97302452723185,81.04166666666667,27.375,80.45833333333333,32.541666666666664,11.329144994417826,23.65816108385722,1381.7201436360676,29.414562543233234,-18.492145935694378,47.90670839945475,20.300434112548828,-10.357652703921,661.875,180.89759594143672,22818.812698412698,37055.37777777778,176790.2253968254,100.27018894971629,0.004529509659164534,0.036978683938039304,0.001839521189238604,0.05559601838781279,0.31509463583178543,0.009593342724058256,7.914029411735069,7.809078403371288,7.8542968546775285,7.793150911743977,8.017662534068084,7.861613700286662,7.874971969313768,0.08188850015658612,0.8574427533006617,5,0.53275913701068,0.7437937885833632,0.4212822494262829,0.38481350660282104,0.038818205127277905
130,3,2,0.032099959377544944,0.06220319860666235,2.6018989796029786,0.06488583734907871,0.012769743043709259,2010,2014,2010-2014,G00130,124.41644529384645,52.82108709522525,9994.36303229091,5.05139023065567,21.237685759862263,-12.516701261202494,217.625,34.583333333333336,7.791666666666667,38.97302452723185,81.04166666666667,27.375,80.45833333333333,32.541666666666664,11.329144994417826,23.65816108385722,1381.7201436360676,29.414562543233234,-18.492145935694378,47.90670839945475,20.300434112548828,-10.357652703921,661.875,180.89759594143672,22818.812698412698,37055.37777777778,176790.2253968254,100.27018894971629,0.004529509659164534,0.036978683938039304,0.001839521189238604,0.05559601838781279,0.31509463583178543,0.009593342724058256,7.914029411735069,7.809078403371288,7.8542968546775285,7.793150911743977,8.017662534068084,7.861613700286662,7.874971969313768,0.08188850015658612,0.8574427533006617,5,0.53275913701068,0.7437937885833632,0.4212822494262829,0.38481350660282104,0.038818205127277905
130,4,3,0.029022685074544818,0.05640825123780824,1.417395931363373,0.1422887031519041,0.009214423946662498,2015,2019,2015-2019,G00130,124.41644529384645,52.82108709522525,9994.36303229091,5.05139023065567,21.237685759862263,-12.516701261202494,217.625,34.583333333333336,7.791666666666667,38.97302452723185,81.04166666666667,27.375,80.45833333333333,32.541666666666664,11.329144994417826,23.65816108385722,1381.7201436360676,29.414562543233234,-18.492145935694378,47.90670839945475,20.300434112548828,-10.357652703921,661.875,180.89759594143672,22818.812698412698,37055.37777777778,176790.2253968254,100.27018894971629,0.004529509659164534,0.036978683938039304,0.001839521189238604,0.05559601838781279,0.31509463583178543,0.009593342724058256,7.914029411735069,7.809078403371288,7.8542968546775285,7.793150911743977,8.017662534068084,7.861613700286662,7.874971969313768,0.08188850015658612,0.8574427533006617,5,0.53275913701068,0.7437937885833632,0.4212822494262829,0.38481350660282104,0.038818205127277905
130,5,4,0.04228250416375242,0.08113444098858125,7.139692515706955,0.1173942033214763,0.012638565875834784,2020,2024,2020-2024,G00130,124.41644529384645,52.82108709522525,9994.36303229091,5.05139023065567,21.237685759862263,-12.516701261202494,217.625,34.583333333333336,7.791666666666667,38.97302452723185,81.04166666666667,27.375,80.45833333333333,32.541666666666664,11.329144994417826,23.65816108385722,1381.7201436360676,29.414562543233234,-18.492145935694378,47.90670839945475,20.300434112548828,-10.357652703921,661.875,180.89759594143672,22818.812698412698,37055.37777777778,176790.2253968254,100.27018894971629,0.004529509659164534,0.036978683938039304,0.001839521189238604,0.05559601838781279,0.31509463583178543,0.009593342724058256,7.914029411735069,7.809078403371288,7.8542968546775285,7.793150911743977,8.017662534068084,7.861613700286662,7.874971969313768,0.08188850015658612,0.8574427533006617,5,0.53275913701068,0.7437937885833632,0.4212822494262829,0.38481350660282104,0.038818205127277905
198,2,1,0.03390568984540615,0.06558758729817071,2.5534346270342354,0.032946590897745986,0.0013097261936592108,2005,2009,2005-2009,G00198,120.96829322790097,52.282076961806844,6741.925764880936,0.08378868736326694,18.584038734436035,-20.4655088697161,286.14285714285717,86,2.5,111.11174556187221,195.5,8.571428571428571,195.5,8.571428571428571,14.131544658115931,25.43113762991769,1580.7540457589287,26.708071572440012,-28.860482352120535,55.5685544695173,18.584038734436035,-20.4655088697161,871.8571428571429,37.387486888318335,23146.516728624534,41445.96282527881,67327.38661710038,257.3884376427399,1.048846231705956e-7,0.011104704827669459,1.1412945753055349e-4,0,0.9683946210087648,0.00913483666825483,6.933553642302315,6.960785940823563,6.958920101094042,7.021202659197734,7.084710157561458,7.090262908456543,7.008239234905942,0.06783194708346561,0.11511506887378879,2,0.16607593899580655,0.979414605471941,0.04053552507656455,0.9775295625616429,0.011218834285200012
198,3,2,0.03190877292628914,0.061844174143034,2.5795988002784043,0.06032497437624048,0.014309152396640767,2010,2014,2010-2014,G00198,120.96829322790097,52.282076961806844,6741.925764880936,0.08378868736326694,18.584038734436035,-20.4655088697161,286.14285714285717,86,2.5,111.11174556187221,195.5,8.571428571428571,195.5,8.571428571428571,14.131544658115931,25.43113762991769,1580.7540457589287,26.708071572440012,-28.860482352120535,55.5685544695173,18.584038734436035,-20.4655088697161,871.8571428571429,37.387486888318335,23146.516728624534,41445.96282527881,67327.38661710038,257.3884376427399,1.048846231705956e-7,0.011104704827669459,1.1412945753055349e-4,0,0.9683946210087648,0.00913483666825483,6.933553642302315,6.960785940823563,6.958920101094042,7.021202659197734,7.084710157561458,7.090262908456543,7.008239234905942,0.06783194708346561,0.11511506887378879,2,0.16607593899580655,0.979414605471941,0.04053552507656455,0.9775295625616429,0.011218834285200012
198,4,3,0.028630426694117903,0.05566708110342733,1.3315439961328366,0.1516231274867929,0.006881882763959624,2015,2019,2015-2019,G00198,120.96829322790097,52.282076961806844,6741.925764880936,0.08378868736326694,18.584038734436035,-20.4655088697161,286.14285714285717,86,2.5,111.11174556187221,195.5,8.571428571428571,195.5,8.571428571428571,14.131544658115931,25.43113762991769,1580.7540457589287,26.708071572440012,-28.860482352120535,55.5685544695173,18.584038734436035,-20.4655088697161,871.8571428571429,37.387486888318335,23146.516728624534,41445.96282527881,67327.38661710038,257.3884376427399,1.048846231705956e-7,0.011104704827669459,1.1412945753055349e-4,0,0.9683946210087648,0.00913483666825483,6.933553642302315,6.960785940823563,6.958920101094042,7.021202659197734,7.084710157561458,7.090262908456543,7.008239234905942,0.06783194708346561,0.11511506887378879,2,0.16607593899580655,0.979414605471941,0.04053552507656455,0.9775295625616429,0.011218834285200012
198,5,4,0.0415885098611305,0.07985593056642881,7.078629325169217,0.10610179277916074,0.010841441912041727,2020,2024,2020-2024,G00198,120.96829322790097,52.282076961806844,6741.925764880936,0.08378868736326694,18.584038734436035,-20.4655088697161,286.14285714285717,86,2.5,111.11174556187221,195.5,8.571428571428571,195.5,8.571428571428571,14.131544658115931,25.43113762991769,1580.7540457589287,26.708071572440012,-28.860482352120535,55.5685544695173,18.584038734436035,-20.4655088697161,871.8571428571429,37.387486888318335,23146.516728624534,41445.96282527881,67327.38661710038,257.3884376427399,1.048846231705956e-7,0.011104704827669459,1.1412945753055349e-4,0,0.9683946210087648,0.00913483666825483,6.933553642302315,6.960785940823563,6.958920101094042,7.021202659197734,7.084710157561458,7.090262908456543,7.008239234905942,0.06783194708346561,0.11511506887378879,2,0.16607593899580655,0.979414605471941,0.04053552507656455,0.9775295625616429,0.011218834285200012
199,2,1,0.03228486916535227,0.06255030976373122,2.3971342436980763,0.035613973763573815,0.002169912472417712,2005,2009,2005-2009,G00199,121.72172099819515,52.27498606676315,9999.999999999642,-0.9494809189604388,17.084046416812473,-21.154618051317,346.22222222222223,106.55555555555556,3.5,111.37364281548395,235.72222222222223,11.5,235.72222222222223,11.5,14.266848352220324,25.924586296081543,1551.1011623806423,25.092333369784885,-29.945750024583603,55.03808297051324,17.084046416812473,-20.990437507629395,975.7777777777778,69.32579144501074,28712.231884057972,50331.264492753624,171561.24637681158,446.6998052187337,1.3175099419211231e-5,0.019722356450190406,2.4808129780486555e-4,2.842524089647172e-8,0.9448489768480162,0.0019248720916125368,7.300285853009372,7.299169059432693,7.239017527581869,7.353408410904695,7.492239943529376,7.474894725509621,7.359835919994604,0.10260061348883001,0.11646333096619402,2,0.16802107003033817,0.9773381498606676,0.04438992921624907,0.9467870524642887,0.01997043774799527
